id,topic,content
34785,1,"['粉丝', '观察者', '网络', '网友', '暴力', '投稿', '爆料', '行业协会', '新闻', '环球网', '中国消费者协会', '评论', '作品', '节奏', '客服', '驴家']"
34907,0,"['官方', '偶像', '蜣螂', '聚餐', '敕令', '摊派', '私下', '人物', '粉丝', '任务']"
34914,1,"['夹带', '系统', '壁垒', '立场', '评论', '数量', '粉丝', '苹果', '私货', '决策', '国产', '事情']"
35047,0,"['问卷', '链接', '网页', '毕业论文', '粉丝']"
35073,1,"['重庆', '团团', '志愿者', '共青团', '官方', '酱菜', '土货', '红薯', '优质', '粉丝', '重庆市', '家乡', '化身', '账号', '网络', '动态']"
35098,2,"['文化', '艺人', '饭圈', '粉丝', '花钱', '投票', '偶像', '接机', '机场', '事件', '社会', '过度', '迫切需要', '群体', '污点', '代表']"
35126,1,"['营业', '关店', '一事', '睡衣', '内衣', '上花', '粉丝', '店员', '门店', '家店']"
35441,1,"['话题', '情商', '趣味性', '导师', '粉丝', '媒体', '网友', '总决赛', '拉票', '灵魂', '青春', '节目组', '舞蹈', '气氛', '无趣', '实力', '火箭', '综艺']"
35470,0,"['链接', '网页', '粉丝', '建国', '保平安']"
35624,2,"['飞机', '话题', '领导', '语速', '礼物', '路径', '莫干山', '作业', '机场', '传统', '私人', '航空', '热度', '民航局', '角度', '粉丝', '神情']"
35650,2,"['大众', '粉丝', '博主', '父亲', '母亲', '三亚', '癌症', '同情', '虎子', '患癌', '中风', '网友', '账号']"
35659,0,"['价值观', '艺人', '浙江', '追星', '格调', '粉丝', '网红', '卫视', '贷款', '教师', '学生', '形象', '青春', '游记', '负面', '事件', '责任', '社会', '群体']"
35679,0,"['南京', '盐水鸭', '汤包', '脑子里', '锅贴', '美食', '粉丝', '城镇居民']"
35682,0,"['观众', '粉丝']"
35688,1,"['粉丝', '销量', '饭圈', '思路', '买单', '博就', '风气', '粉圈', '追星', '体验', '专辑', '看人下菜', '鸡鸭', '鬼话', '言论', '好人', '偶像']"
35713,0,"['南京', '盐水鸭', '汤包', '脑子里', '锅贴', '美食', '粉丝', '城镇居民']"
35721,0,"['花钱', '粉丝']"
35736,0,"['粉丝', '概念', '产生', '投资方', '目标', '情怀', '印象']"
35790,0,"['私欲', '粉丝', '群体', '客户', '领导', '皮下']"
35800,0,"['南京', '盐水鸭', '汤包', '脑子里', '锅贴', '美食', '粉丝', '城镇居民']"
35802,0,"['综艺', '艺人', '粉丝', '关系', '影视', '先生']"
35818,0,"['南京', '盐水鸭', '汤包', '脑子里', '锅贴', '美食', '粉丝', '城镇居民']"
35847,0,"['价值观', '艺人', '浙江', '追星', '格调', '粉丝', '网红', '卫视', '贷款', '教师', '学生', '形象', '青春', '游记', '负面', '事件', '责任', '社会', '群体']"
35848,0,"['南京', '盐水鸭', '汤包', '脑子里', '锅贴', '美食', '粉丝', '城镇居民']"
35850,0,"['南京', '盐水鸭', '汤包', '脑子里', '锅贴', '美食', '粉丝', '城镇居民']"
35854,0,"['账号', '代言人', '粉丝', '官方', '名字', '感情', '私货', '夹带', '皮下', '咖位', '文案', '公司']"
35883,1,"['农户', '粉条', '企业', '规模化', '产品', '盛产', '阜阳市', '临泉县', '芋粉', '产品品质', '加工点', '粉丝', '红火', '美食', '消失', '场面', '历史', '集约化']"
35885,0,"['南京', '盐水鸭', '汤包', '脑子里', '锅贴', '美食', '粉丝', '城镇居民']"
36014,1,"['粉丝', '花钱', '观点', '评论', '金钱观', '代表', '大粉', '过度', '产品', '大星', '饭圈', '消费主义', '金主', '圈子里', '价值观', '文说', '父母', '钱包', '年龄']"
36106,1,"['峨眉', '小罐', '精确定位', '粉丝', '目标', '人群', '空间', '导师', '渠道', '四川大学', '形象', '商学院', '产品包装', '高山', '绿茶', '形象化', '产品', '群体', '代言人']"
36267,0,"['南京', '盐水鸭', '汤包', '脑子里', '锅贴', '美食', '粉丝', '城镇居民']"
36386,2,"['粉丝', '专辑', '老张', '音乐', '音源', '利益']"
36387,2,"['粉丝', '画像', '年龄层']"
36402,1,"['飞机', '代言', '代表', '少小离家', '商务', '专业', '粉丝', '规划', '心理', '脱粉', '街舞', '艺人', '理智', '流量', '私生', '新剧', '想象', '幻想']"
36619,1,"['老师', '体罚', '家长', '舆论', '学生', '女童', '教育局', '教师', '粉丝', '焦点', '广州', '暴力', '利用网络', '闹剧', '身体', '直觉', '学校']"
36648,1,"['电商', '网红', '新闻频道', '货是', '网红带', '爆料', '假货', '粉丝']"
36752,1,"['礼盒', '细纹', '醇类', '种草', '肌肤', '领券', '亲民', '成分', '含量', '抚平', '产品', '猛药', '贵妇', '独家', '质地', '皮肤', '肤感', '颈纹', '粉丝']"
36865,1,"['粉丝', '力量', '肖糊', '妹妹', '环节', '艺人', '劣质', '超前消费', '偶像', '咖就']"
36893,2,"['实力', '受众', '粉丝', '指的', '顶流', '粉籍', '自带', '怨妇', '幻觉', '精神', '心态', '小众', '追星', '粉圈', '意识', '意愿', '同担', '作品', '圈内', '人盘']"
36969,0,"['粉丝', '记录', '全网', '故事', '床边', '乐坛']"
37057,2,"['大众', '粉丝', '同情', '父亲', '母亲', '三亚', '癌症', '主被', '患癌', '虎子', '博主', '中风', '网友', '账号']"
37100,1,"['手机', '苹果', '主播带', '粉丝', '方式', '口碑', '关注度', '信心', '产品', '小米', '人刷', '魅族', '评论', '直播间', '格局']"
37107,2,"['大众', '粉丝', '博主', '父亲', '母亲', '三亚', '癌症', '同情', '虎子', '患癌', '中风', '网友', '账号']"
37114,2,"['大众', '博主', '粉丝', '父亲', '母亲', '癌症', '三亚', '同情', '虎子', '中风', '网友', '账号', '患癌']"
37172,2,"['大众', '粉丝', '同情', '父亲', '母亲', '三亚', '癌症', '主被', '患癌', '虎子', '博主', '中风', '网友', '账号']"
37237,2,"['大众', '粉丝', '同情', '父亲', '母亲', '三亚', '癌症', '主被', '患癌', '虎子', '博主', '中风', '网友', '账号']"
37274,2,"['大众', '粉丝', '同情', '父亲', '患癌', '博主疑', '母亲', '三亚', '癌症', '虎子', '博主', '中风', '网友', '账号']"
37282,2,"['大众', '粉丝', '同情', '父亲', '母亲', '肺癌', '月入', '主靠', '三亚', '癌症', '主被', '患癌', '虎子', '博主', '中风', '网友', '账号']"
37287,2,"['大众', '粉丝', '博主', '父亲', '母亲', '三亚', '癌症', '同情', '虎子', '患癌', '中风', '网友', '账号']"
37303,0,"['文化', '官方', '互联网', '爱豆', '日本', '产品', '粉丝', '方式', '策略']"
37330,0,"['大众', '肺癌', '月入', '爱心', '美食', '主靠', '过度', '热情', '粉丝', '人心', '账号']"
37346,0,"['网友', '博主', '粉丝', '部分', '同情心', '形象', '癌症', '高端', '生病', '父亲', '虎子', '账号', '眼球', '网络', '同情', '花钱']"
37360,2,"['大众', '母亲', '粉丝', '同情', '花销', '主被', '癌症', '三亚', '父亲', '中风', '博主', '网友', '账号']"
37484,0,"['电商', '新闻频道', '假货', '记者', '私信', '八卦', '网红', '粉丝']"
37552,1,"['女人', '化妆品', '花钱', '代言', '热评', '证明', '女性', '爱豆', '饭圈', '天地', '粉丝']"
37578,2,"['虎子', '父亲', '斗士', '内容', '标识', '争议', '粉丝', '肺癌', '网友', '霸王餐', '患者', '外债', '大众', '博主', '百病', '病魔', '骗子', '同情']"
37669,2,"['大众', '粉丝', '同情', '父亲', '母亲', '三亚', '癌症', '主被', '患癌', '虎子', '博主', '中风', '网友', '账号']"
37676,0,"['公益', '链接', '艺人', '网页', '意义', '粉丝', '频道', '电视台', '新闻', '事情', '社会']"
37689,2,"['大众', '父亲', '同情', '癌症', '母亲', '肺癌', '虎子', '月入', '博主', '主靠', '三亚', '粉丝', '中风', '网友', '账号']"
37755,1,"['媒体', '人士', '虎子', '法律界', '舆论', '漩涡', '网友', '权利', '骗钱', '爆料', '内容', '流量', '中新', '粉丝']"
37759,0,"['动画', '公司', '东京', '境界', '日本', '纳税', '粉丝', '之刃', '企划', '税法', '消费税', '法人', '社长', '地方法院', '电视剧', '媒体', '补税', '共同社', '国税局']"
37816,1,"['媒体', '人士', '虎子', '法律界', '舆论', '漩涡', '网友', '权利', '骗钱', '爆料', '内容', '流量', '中新', '粉丝']"
37827,2,"['完子', '渠道', '粉丝', '部分', '网友', '言论', '误导', '备案', '产品', '态度']"
37904,1,"['媒体', '人士', '虎子', '法律界', '舆论', '漩涡', '网友', '权利', '骗钱', '爆料', '内容', '流量', '中新', '粉丝']"
37913,1,"['媒体', '人士', '虎子', '法律界', '舆论', '漩涡', '网友', '权利', '骗钱', '爆料', '内容', '流量', '中新', '粉丝']"
37940,1,"['媒体', '人士', '虎子', '法律界', '舆论', '漩涡', '网友', '权利', '骗钱', '爆料', '内容', '流量', '中新', '粉丝']"
37957,2,"['法人', '东京', '原文', '代理律师', '近藤', '动画', '公司', '粉丝', '税法', '国税局', '人员', '链接', '社长', '作品', '网页', '检察厅', '地方', '纳税', '全额', '消费税']"
37964,1,"['医院', '大众', '虎子', '联系', '潍坊', '博主', '同情', '人民', '父亲', '装病', '花销', '肺癌', '记者', '母亲', '核实', '姓名', '粉丝', '网络']"
37994,1,"['媒体', '人士', '虎子', '法律界', '舆论', '漩涡', '网友', '权利', '骗钱', '爆料', '内容', '流量', '中新', '粉丝']"
38009,1,"['媒体', '人士', '虎子', '法律界', '舆论', '漩涡', '网友', '权利', '骗钱', '爆料', '内容', '流量', '中新', '粉丝']"
38024,1,"['媒体', '人士', '虎子', '法律界', '舆论', '漩涡', '网友', '权利', '骗钱', '爆料', '内容', '流量', '中新', '粉丝']"
38063,0,"['大主', '工厂', '名车', '粉丝', '油管', '新车']"
38125,2,"['穿山甲', '世界', '制品', '保护环境', '物种', '粉丝', '代表', '官方', '环境', '家园', '危机', '基金会', '协会', '被盗', '野生动物', '地步']"
38172,1,"['粉丝', '啤酒', '单链', '脂粉', '洗脑', '综上', '工作室', '韭菜']"
38188,1,"['压力', '顶级', '至极', '小破团', '队友', '粉丝', '黑色', '老本', '恶心', '个人经历', '礼物', '日子', '时光', '流量', '小队', '老张']"
38408,0,"['粉丝', '傻子']"
38576,2,"['穿山甲', '世界', '制品', '保护环境', '物种', '粉丝', '代表', '官方', '环境', '家园', '危机', '基金会', '协会', '被盗', '野生动物', '地步']"
38610,2,"['穿山甲', '世界', '制品', '保护环境', '物种', '粉丝', '代表', '官方', '环境', '家园', '危机', '基金会', '协会', '被盗', '野生动物', '地步']"
38611,1,"['粉丝', '眼神', '目的', '饭圈', '内容']"
38643,0,"['至极', '消费观', '价值观', '裁员', '薪水', '群体', '粉丝', '素质', '泡沫', '无脑', '粉群', '泡打粉', '偏向', '公司', '所有人', '奖金', '年龄', '迹象']"
38668,1,"['妹妹', '资金', '不合理', '追星', '网贷', '粉丝', '校园', '爱豆', '耳闻', '家长', '理智', '恶性']"
38682,0,"['粉丝', '患者']"
38749,0,"['无脑', '养猪', '体脂', '电饭煲', '职业', '手机', '电商', '飞猪', '单车', '小米', '人士', '不务正业', '剧场', '手环', '贵贱', '粉丝']"
38751,0,"['电风扇', '粉丝', '太太']"
38800,2,"['重量', '塑料瓶', '毯子', '阿联酋', '航空', '照片', '致力于', '态度', '环境', '世界', '评论', '经济舱', '填埋场', '垃圾', '粉丝', '飞机']"
38858,1,"['工厂', '粉丝', '形容', '站姐', '代拍']"
38908,2,"['粉丝', '流量', '时刻', '争议', '节点', '热忱']"
38971,2,"['男方', '女方', '神仙', '综艺', '男友', '消息', '误导', '粉丝', '姐姐', '假图', '歌词', '媒体']"
38992,2,"['男方', '女方', '神仙', '看吧', '综艺', '男友', '消息', '误导', '粉丝', '姐姐', '假图', '歌词', '媒体']"
38996,0,"['维权', '空间', '粉丝', '歌手', '出力', '爸爸', '公司', '艺人', '货力', '底气']"
39006,2,"['权利', '粉丝', '内娱', '时代', '监狱', '体验', '文化', '爱豆', '公司', '老板', '商品', '明码标价', '风气', '维权', '艺人']"
39070,1,"['喷漆', '大方向', '投票', '公司', '粉丝', '论坛', '人为', '属性', '方式', '关系', '抱团', '煞笔', '不合理', '交际', '废物', '舆论', '粉圈', '无权']"
39120,0,"['剧组', '演员', '婚礼', '粉丝', '见面会', '台词', '场面', '蛋糕', '布景', '道具', '花车', '巡游', '造型', '颜值', '电视剧', '水果', '霸气', '面子', '传闻中']"
39165,2,"['男方', '热度', '消息', '网友', '证据', '发文', '整理', '石锤', '女方', '误导', '粉丝', '姐姐', '歌词']"
39172,2,"['男方', '热度', '消息', '网友', '证据', '整理', '石锤', '女方', '误导', '粉丝', '姐姐', '歌词']"
39278,0,"['电商', '网易', '转化率', '传统', '布局', '售价', '高额', '佣金', '商家', '粉丝', '斗鱼', '上线', '理想', '公司', '互联网', '销量']"
39289,0,"['群体', '爱意', '学生', '方式', '闲人', '事儿', '追星', '属性', '条件', '粉丝']"
39306,0,"['方式', '一事', '门票', '运动会', '高会', '心情', '公司', '孩子', '来源', '学生', '超前消费', '追星', '粉丝']"
39307,2,"['穿山甲', '世界', '制品', '保护环境', '环境', '物种', '粉丝', '代表', '官方', '家园', '危机', '基金会', '被盗', '野生动物', '地步', '全世界', '哺乳动物']"
39308,1,"['粉丝', '成年人', '公司', '面包', '花钱', '弹骑', '事情', '建桥', '孩子', '修路', '小则', '医疗', '卡车', '成本', '口袋', '门票', '广告']"
39313,2,"['大众', '事件', '爱心', '别墅', '三亚', '癌症', '粉丝', '患癌', '骗子', '对方', '学医', '纵容', '人员', '姑息', '豪车', '虎子', '母亲', '博主']"
39479,2,"['粉丝', '陌生', '产品', '声称', '财产', '购买者', '来者', '验证码', '电话', '消息', '代言']"
39556,2,"['火宫', '内容', '粉丝', '奖项', '主题', '礼盒', '消费水平', '投票', '链接', '会会', '赞数', '帖子', '名单', '屏蔽', '猫爪', '净养', '收益', '成本', '地摊']"
39563,1,"['旧货', '驴家', '维权', '粉丝', '爆料', '热门', '作品', '黑心', '电商', '货底']"
39727,0,"['记者会', '金融', '科技', '网页', '财经', '粉丝', '头条', '直通', '联联', '财经网', '关键词', '财新网', '爆料', '专员', '链接']"
39760,0,"['网球', '粉丝', '球迷', '球员', '老龄化', '情感', '悬念', '群体', '网坛', '表演赛', '年龄', '管理机构', '统计数据', '终极']"
39770,1,"['妈妈', '有点', '教师', '投稿', '彩礼', '车贷', '房子', '柴米油盐', '过日子', '事儿', '理智', '公检法', '公务员', '要点', '男朋友', '对象', '粉丝']"
39887,1,"['电商', '本质', '类人', '篇文章', '脑袋', '钻空子', '普通人', '手机', '母亲', '粉丝', '捷径', '单干', '创业', '作者', '短时间', '跨境', '高手', '特点', '生产者']"
39903,0,"['情令', '粉丝', '商品', '地步', '同类', '缘故']"
39959,1,"['良家', '文案', '粉丝', '内涵', '苏宁']"
